gameID,season,date,homeGoals,awayGoals,homeGoalsHalfTime,awayGoalsHalfTime
9237,2018,2018-09-15 11:30:00,1,2,0,1
9238,2018,2018-09-15 14:00:00,1,2,0,0
9239,2018,2018-09-15 14:00:00,3,0,2,0
9240,2018,2018-09-15 14:00:00,0,1,0,1
9241,2018,2018-09-15 14:00:00,4,1,2,1
9242,2018,2018-09-15 14:00:00,4,2,3,0
9243,2018,2018-09-15 16:30:00,1,2,0,2
9244,2018,2018-09-16 12:30:00,1,0,0,0
9245,2018,2018-09-16 15:00:00,1,3,1,2
9246,2018,2018-09-17 19:00:00,2,2,1,0
9247,2018,2018-09-22 11:30:00,1,1,0,1
9248,2018,2018-09-22 14:00:00,1,1,1,0
9249,2018,2018-09-22 14:00:00,3,0,3,0
9250,2018,2018-09-22 14:00:00,3,1,1,1
9251,2018,2018-09-22 14:00:00,0,0,0,0
9252,2018,2018-09-22 14:00:00,0,5,0,3
9253,2018,2018-09-22 14:00:00,4,0,2,0
9254,2018,2018-09-22 16:30:00,1,2,0,1
9255,2018,2018-09-23 12:30:00,0,0,0,0
9256,2018,2018-09-23 15:00:00,2,0,0,0
9257,2018,2018-09-29 11:30:00,3,1,2,0
9258,2018,2018-09-29 14:00:00,2,0,0,0
9259,2018,2018-09-29 14:00:00,0,2,0,1
9260,2018,2018-09-29 14:00:00,2,0,1,0
9261,2018,2018-09-29 14:00:00,0,2,0,2
9262,2018,2018-09-29 14:00:00,3,0,0,0
9263,2018,2018-09-29 14:00:00,2,0,0,0
9264,2018,2018-09-29 16:30:00,1,1,1,0
9265,2018,2018-09-30 15:00:00,1,2,0,0
9266,2018,2018-10-01 19:00:00,2,1,1,0
9267,2018,2018-10-05 19:00:00,1,0,1,0
9268,2018,2018-10-06 14:00:00,0,4,0,3
9269,2018,2018-10-06 14:00:00,1,0,1,0
9270,2018,2018-10-06 14:00:00,1,2,1,1
9271,2018,2018-10-06 14:00:00,0,1,0,0
9272,2018,2018-10-06 14:00:00,1,1,1,0
9273,2018,2018-10-06 16:30:00,3,2,0,2
9274,2018,2018-10-07 11:00:00,1,5,1,1
9275,2018,2018-10-07 13:15:00,0,3,0,1
9276,2018,2018-10-07 15:30:00,0,0,0,0
9277,2018,2018-10-20 11:30:00,2,2,1,0
9278,2018,2018-10-20 14:00:00,0,2,0,2
9279,2018,2018-10-20 14:00:00,0,1,0,1
9280,2018,2018-10-20 14:00:00,0,1,0,1
9281,2018,2018-10-20 14:00:00,5,0,1,0
9282,2018,2018-10-20 14:00:00,4,2,2,2
9283,2018,2018-10-20 14:00:00,0,0,0,0
9284,2018,2018-10-20 16:30:00,0,1,0,1
9285,2018,2018-10-21 15:00:00,2,0,0,0
9286,2018,2018-10-22 19:00:00,3,1,1,1
9287,2018,2018-10-28 15:00:00,2,1,1,0
9288,2018,2018-10-27 14:00:00,4,1,1,0
9289,2018,2018-10-27 14:00:00,0,3,0,1
9290,2018,2018-10-27 14:00:00,1,0,0,0
9291,2018,2018-10-27 14:00:00,3,0,2,0
9292,2018,2018-10-27 14:00:00,0,0,0,0
9293,2018,2018-10-27 16:30:00,1,1,0,1
9294,2018,2018-10-28 12:30:00,2,2,1,0
9295,2018,2018-10-28 12:30:00,0,4,0,1
9296,2018,2018-10-29 19:00:00,0,1,0,1
9297,2018,2018-11-03 12:30:00,1,2,1,1
9298,2018,2018-11-03 15:00:00,4,2,1,1
9299,2018,2018-11-03 15:00:00,1,0,0,0
9300,2018,2018-11-04 15:00:00,6,1,4,1
9301,2018,2018-11-03 15:00:00,3,1,1,1
9302,2018,2018-11-03 15:00:00,0,1,0,0
9303,2018,2018-11-03 17:30:00,1,1,0,0
9304,2018,2018-11-03 19:45:00,2,3,0,2
9305,2018,2018-11-04 16:00:00,3,1,1,0
9306,2018,2018-11-05 20:00:00,1,0,1,0
9307,2018,2018-11-10 12:30:00,2,1,1,1
9308,2018,2018-11-10 15:00:00,1,1,1,0
9309,2018,2018-11-10 15:00:00,2,1,2,1
9310,2018,2018-11-10 15:00:00,0,0,0,0
9311,2018,2018-11-10 15:00:00,1,1,1,0
9312,2018,2018-11-10 17:30:00,0,1,0,0
9313,2018,2018-11-11 12:00:00,2,0,1,0
9314,2018,2018-11-11 14:15:00,0,0,0,0
9315,2018,2018-11-11 16:30:00,3,1,1,0
9316,2018,2018-11-11 16:30:00,1,1,0,1
9317,2018,2018-11-24 15:00:00,0,4,0,3
9318,2018,2018-11-24 15:00:00,0,3,0,0
9319,2018,2018-11-24 15:00:00,0,0,0,0
9320,2018,2018-11-24 15:00:00,3,2,2,1
9321,2018,2018-11-24 15:00:00,1,0,0,0
9322,2018,2018-11-24 15:00:00,1,1,1,0
9323,2018,2018-11-24 17:30:00,3,1,2,0
9324,2018,2018-11-25 13:30:00,1,2,1,1
9325,2018,2018-11-25 16:00:00,0,2,0,1
9326,2018,2018-11-26 20:00:00,1,2,1,2
9327,2018,2018-12-01 17:30:00,2,2,2,2
9328,2018,2018-12-01 15:00:00,0,3,0,1
9329,2018,2018-12-01 15:00:00,3,1,1,1
9330,2018,2018-12-02 16:15:00,1,0,0,0
9331,2018,2018-12-01 15:00:00,2,0,2,0
9332,2018,2018-12-01 15:00:00,1,2,1,1
9333,2018,2018-12-01 15:00:00,2,0,1,0
9334,2018,2018-12-02 12:00:00,2,0,1,0
9335,2018,2018-11-30 20:00:00,2,1,0,1
9336,2018,2018-12-02 14:05:00,4,2,1,2
9337,2018,2018-12-04 19:45:00,3,1,3,0
9338,2018,2018-12-04 19:45:00,2,1,2,1
9339,2018,2018-12-05 19:45:00,2,1,0,1
9340,2018,2018-12-04 19:45:00,3,1,0,0
9341,2018,2018-12-04 20:00:00,1,2,0,1
9342,2018,2018-12-05 19:45:00,1,1,1,0
9343,2018,2018-12-05 19:45:00,1,3,0,0
9344,2018,2018-12-05 20:00:00,2,2,1,1
9345,2018,2018-12-05 19:45:00,1,1,1,1
9346,2018,2018-12-05 20:00:00,3,1,1,0
9347,2018,2018-12-08 15:00:00,3,2,0,1
9348,2018,2018-12-09 16:00:00,1,2,1,1
9349,2018,2018-12-08 15:00:00,4,1,3,0
9350,2018,2018-12-08 19:45:00,0,2,0,1
9351,2018,2018-12-10 20:00:00,2,2,1,0
9352,2018,2018-12-08 17:30:00,2,0,1,0
9353,2018,2018-12-08 15:00:00,1,0,0,0
9354,2018,2018-12-08 15:00:00,1,0,1,0
9355,2018,2018-12-08 12:30:00,0,4,0,1
9356,2018,2018-12-08 15:00:00,1,0,0,0
9357,2018,2018-12-15 15:00:00,2,0,1,0
9358,2018,2018-12-15 15:00:00,3,2,1,0
9359,2018,2018-12-15 15:00:00,1,0,0,0
9360,2018,2018-12-16 13:30:00,3,2,2,1
9361,2018,2018-12-15 12:30:00,3,1,1,0
9362,2018,2018-12-16 16:00:00,3,1,1,1
9363,2018,2018-12-15 15:00:00,0,1,0,0
9364,2018,2018-12-15 17:30:00,0,2,0,2
9365,2018,2018-12-15 15:00:00,1,0,1,0
9366,2018,2018-12-16 13:30:00,1,2,0,2
9367,2018,2018-12-21 20:00:00,0,2,0,1
9368,2018,2018-12-22 15:00:00,0,2,0,1
9369,2018,2018-12-22 15:00:00,0,0,0,0
9370,2018,2018-12-22 15:00:00,2,3,1,2
9371,2018,2018-12-22 15:00:00,1,3,0,2
9372,2018,2018-12-23 16:00:00,2,6,1,3
9373,2018,2018-12-22 15:00:00,0,1,0,0
9374,2018,2018-12-22 17:30:00,1,5,1,3
9375,2018,2018-12-22 15:00:00,2,0,1,0
9376,2018,2018-12-22 12:30:00,3,1,1,0
9377,2018,2018-12-26 19:30:00,1,2,1,1
9378,2018,2018-12-26 15:00:00,5,0,3,0
9379,2018,2018-12-27 19:45:00,1,2,0,0
9380,2018,2018-12-26 15:00:00,3,1,1,0
9381,2018,2018-12-26 15:00:00,4,0,1,0
9382,2018,2018-12-26 15:00:00,2,1,1,1
9383,2018,2018-12-26 12:30:00,1,1,0,0
9384,2018,2018-12-26 15:00:00,0,0,0,0
9385,2018,2018-12-26 15:00:00,1,5,1,3
9386,2018,2018-12-26 17:15:00,1,1,1,1
9387,2018,2018-12-29 15:00:00,1,1,0,1
9388,2018,2018-12-29 15:00:00,1,3,1,0
9389,2018,2018-12-30 14:15:00,1,3,1,3
9390,2018,2018-12-30 16:30:00,4,1,3,1
9391,2018,2018-12-29 17:30:00,5,1,4,1
9392,2018,2018-12-29 15:00:00,0,1,0,0
9393,2018,2018-12-29 15:00:00,1,0,0,0
9394,2018,2018-12-30 12:00:00,0,1,0,0
9395,2018,2018-12-30 14:15:00,2,0,2,0
9396,2018,2018-12-29 15:00:00,1,0,0,0
9397,2018,2019-01-02 19:45:00,0,2,0,0
9398,2018,2019-01-02 19:45:00,2,2,0,0
9399,2018,2019-01-02 20:00:00,0,2,0,0
9400,2018,2019-01-03 20:00:00,2,1,1,0
9401,2018,2019-01-02 19:45:00,1,2,1,1
9402,2018,2019-01-01 12:30:00,0,1,0,0
9403,2018,2019-01-02 19:45:00,0,0,0,0
9404,2018,2019-01-01 17:30:00,0,3,0,3
9405,2018,2019-01-02 19:45:00,3,3,3,3
9406,2018,2019-01-01 15:00:00,4,1,1,0
9407,2018,2019-01-12 12:30:00,1,0,0,0
9408,2018,2019-01-13 16:30:00,0,1,0,1
9409,2018,2019-01-14 20:00:00,3,0,2,0
9410,2018,2019-01-12 15:00:00,1,2,0,2
9411,2018,2019-01-13 14:15:00,2,0,0,0
9412,2018,2019-01-12 15:00:00,1,2,1,0
9413,2018,2019-01-12 17:30:00,2,1,1,1
9414,2018,2019-01-12 15:00:00,0,0,0,0
9415,2018,2019-01-12 15:00:00,2,1,2,1
9416,2018,2019-01-12 15:00:00,0,1,0,0
9417,2018,2019-01-19 12:30:00,4,3,2,0
9418,2018,2019-01-19 15:00:00,0,0,0,0
9419,2018,2019-01-19 15:00:00,2,1,0,0
9420,2018,2019-01-19 15:00:00,3,0,1,0
9421,2018,2019-01-19 15:00:00,2,1,2,0
9422,2018,2019-01-19 15:00:00,4,3,0,1
9423,2018,2019-01-20 13:30:00,0,3,0,1
9424,2018,2019-01-20 16:00:00,1,2,1,0
9425,2018,2019-01-19 15:00:00,2,0,0,0
9426,2018,2019-01-19 17:30:00,2,0,2,0
9427,2018,2019-01-29 19:45:00,3,0,0,0
9428,2018,2019-01-29 19:45:00,0,1,0,1
9429,2018,2019-01-29 19:45:00,4,2,0,2
9430,2018,2019-01-30 19:45:00,4,0,0,0
9431,2018,2019-01-29 19:45:00,2,1,0,0
9432,2018,2019-01-29 20:00:00,2,2,0,0
9433,2018,2019-01-30 19:45:00,1,1,0,1
9434,2018,2019-01-29 20:00:00,2,1,0,1
9435,2018,2019-01-30 20:00:00,2,1,0,1
9436,2018,2019-01-30 20:00:00,1,1,1,1
9437,2018,2019-02-04 20:00:00,1,1,1,1
9438,2018,2019-02-02 12:30:00,1,0,0,0
9439,2018,2019-02-03 16:30:00,3,1,2,1
9440,2018,2019-02-03 14:05:00,0,1,0,1
9441,2018,2019-02-02 15:00:00,1,3,1,2
9442,2018,2019-02-02 15:00:00,2,0,1,0
9443,2018,2019-02-02 15:00:00,5,0,2,0
9444,2018,2019-02-02 17:30:00,2,0,1,0
9445,2018,2019-02-02 15:00:00,1,1,0,0
9446,2018,2019-02-02 15:00:00,0,0,0,0
9447,2018,2019-02-09 12:30:00,0,3,0,2
9448,2018,2019-02-09 15:00:00,1,1,0,1
9449,2018,2019-02-09 17:30:00,1,3,0,1
9450,2018,2019-02-11 20:00:00,1,1,0,0
9451,2018,2019-02-09 15:00:00,1,0,0,0
9452,2018,2019-02-10 13:30:00,3,1,1,0
9453,2018,2019-02-09 15:00:00,1,2,0,0
9454,2018,2019-02-10 16:00:00,6,0,4,0
9455,2018,2019-02-09 15:00:00,3,0,2,0
9456,2018,2019-02-09 15:00:00,1,2,0,2
9457,2018,2019-02-22 19:45:00,3,1,2,1
9458,2018,2019-02-23 15:00:00,2,0,0,0
9459,2018,2019-02-24 14:05:00,0,0,0,0
9460,2018,2019-02-23 17:30:00,1,4,0,1
9461,2018,2019-02-06 19:45:00,0,2,0,1
9462,2018,2019-04-03 19:45:00,3,0,1,0
9463,2018,2019-02-22 19:45:00,1,5,0,1
9464,2018,2019-02-23 12:30:00,2,1,0,0
9465,2018,2019-02-23 15:00:00,1,1,1,0
9466,2018,2019-02-24 14:05:00,2,0,2,0
9467,2018,2019-02-26 19:45:00,2,1,1,0
9468,2018,2019-02-26 19:45:00,1,0,0,0
9469,2018,2019-02-26 19:45:00,0,3,0,1
9470,2018,2019-02-27 19:45:00,5,1,2,1
9471,2018,2019-02-27 20:00:00,1,3,0,1
9472,2018,2019-02-27 19:45:00,2,0,2,0
9473,2018,2019-02-26 20:00:00,2,0,2,0
9474,2018,2019-02-27 20:00:00,2,0,0,0
9475,2018,2019-02-27 20:00:00,1,0,0,0
9476,2018,2019-02-27 20:00:00,5,0,2,0
9477,2018,2019-03-02 15:00:00,2,0,2,0
9478,2018,2019-03-02 17:30:00,2,0,2,0
9479,2018,2019-03-03 12:00:00,2,1,1,0
9480,2018,2019-03-02 12:30:00,1,1,0,1
9481,2018,2019-03-02 15:00:00,3,2,0,1
9482,2018,2019-03-03 14:05:00,1,2,1,2
9483,2018,2019-03-03 16:15:00,0,0,0,0
9484,2018,2019-03-02 15:00:00,1,3,0,1
9485,2018,2019-03-02 15:00:00,1,0,0,0
9486,2018,2019-03-02 15:00:00,0,1,0,0
9487,2018,2019-03-09 15:00:00,2,1,0,1
9488,2018,2019-03-09 15:00:00,3,2,0,2
9489,2018,2019-03-09 17:30:00,3,1,0,0
9490,2018,2019-03-10 12:00:00,4,2,2,1
9491,2018,2019-03-09 15:00:00,3,1,1,0
9492,2018,2019-03-09 15:00:00,0,2,0,1
9493,2018,2019-03-09 12:30:00,1,2,0,1
9494,2018,2019-03-10 14:05:00,1,1,0,0
9495,2018,2019-03-09 15:00:00,2,0,1,0
9496,2018,2019-03-10 16:30:00,2,0,1,0
9497,2018,2019-04-24 19:45:00,3,1,3,0
9498,2018,2019-03-16 15:00:00,4,3,1,2
9499,2018,2019-04-23 19:45:00,1,1,0,1
9500,2018,2019-04-03 19:45:00,2,0,0,0
9501,2018,2019-04-24 20:00:00,0,2,0,0
9502,2018,2019-03-17 14:15:00,1,2,0,1
9503,2018,2019-03-17 16:30:00,2,0,0,0
9504,2018,2019-03-16 15:00:00,1,2,1,1
9505,2018,2019-04-16 19:45:00,0,2,0,1
9506,2018,2019-03-16 15:00:00,2,2,0,1
9507,2018,2019-04-01 20:00:00,2,0,1,0
9508,2018,2019-03-30 17:30:00,0,2,0,2
9509,2018,2019-03-30 15:00:00,2,1,1,0
9510,2018,2019-03-31 15:30:00,2,1,1,0
9511,2018,2019-03-30 15:00:00,2,0,1,0
9512,2018,2019-03-30 12:30:00,0,2,0,2
9513,2018,2019-03-30 15:00:00,2,0,0,0
9514,2018,2019-03-31 13:05:00,1,2,0,0
9515,2018,2019-03-30 15:00:00,2,0,1,0
9516,2018,2019-03-30 15:00:00,0,1,0,0
9517,2018,2019-04-02 19:45:00,2,1,1,1
9518,2018,2019-04-02 19:45:00,4,1,1,1
9519,2018,2019-04-23 19:45:00,1,0,0,0
9520,2018,2019-04-05 20:00:00,1,3,1,1
9521,2018,2019-04-06 15:00:00,0,1,0,0
9522,2018,2019-04-03 19:45:00,2,0,2,0
9523,2018,2019-04-06 15:00:00,1,4,0,1
9524,2018,2019-04-07 14:05:00,1,0,1,0
9525,2018,2019-04-08 20:00:00,2,0,1,0
9526,2018,2019-04-06 15:00:00,1,3,1,2
9527,2018,2019-04-15 20:00:00,0,1,0,1
9528,2018,2019-04-13 12:30:00,4,0,2,0
9529,2018,2019-04-13 15:00:00,3,1,2,1
9530,2018,2019-04-13 17:30:00,2,1,1,0
9531,2018,2019-04-14 16:30:00,2,0,0,0
9532,2018,2019-04-12 20:00:00,0,1,0,1
9533,2018,2019-04-13 15:00:00,2,0,0,0
9534,2018,2019-04-14 14:05:00,1,3,0,1
9535,2018,2019-04-13 15:00:00,2,0,1,0
9536,2018,2019-04-13 15:00:00,0,5,0,1
9537,2018,2019-04-20 15:00:00,0,0,0,0
9538,2018,2019-04-20 15:00:00,2,2,1,0
9539,2018,2019-04-20 17:30:00,3,1,2,0
9540,2018,2019-04-20 12:30:00,1,0,1,0
9541,2018,2019-04-20 15:00:00,1,2,0,1
9542,2018,2019-04-21 13:30:00,4,0,2,0
9543,2018,2019-04-22 20:00:00,2,2,2,2
9544,2018,2019-04-21 16:00:00,0,2,0,0
9545,2018,2019-04-20 15:00:00,0,1,0,0
9546,2018,2019-04-21 16:00:00,2,3,0,1
9547,2018,2019-04-27 15:00:00,1,2,0,1
9548,2018,2019-04-27 12:30:00,0,1,0,0
9549,2018,2019-04-27 15:00:00,3,3,1,2
9550,2018,2019-04-28 16:30:00,1,1,1,1
9551,2018,2019-04-26 20:00:00,5,0,3,0
9552,2018,2019-04-28 12:00:00,3,0,0,0
9553,2018,2019-04-27 15:00:00,1,0,0,0
9554,2018,2019-04-27 15:00:00,0,0,0,0
9555,2018,2019-04-28 14:05:00,0,1,0,0
9556,2018,2019-04-27 17:30:00,1,1,0,1
9557,2018,2019-05-04 14:00:00,1,0,0,0
9558,2018,2019-05-04 14:00:00,3,0,1,0
9559,2018,2019-05-04 18:45:00,2,3,1,2
9560,2018,2019-05-06 19:00:00,1,0,0,0
9561,2018,2019-05-05 13:00:00,1,1,0,1
9562,2018,2019-05-03 19:00:00,2,0,2,0
9563,2018,2019-05-05 13:00:00,3,0,0,0
9564,2018,2019-05-04 16:30:00,2,3,1,2
9565,2018,2019-05-04 11:30:00,1,0,0,0
9566,2018,2019-05-05 15:30:00,1,1,1,0
9567,2018,2019-05-12 14:00:00,1,4,0,2
9568,2018,2019-05-12 14:00:00,2,2,1,0
9569,2018,2019-05-12 14:00:00,1,1,1,0
9570,2018,2019-05-12 14:00:00,0,2,0,1
9571,2018,2019-05-12 14:00:00,2,0,1,0
9572,2018,2019-05-12 14:00:00,0,0,0,0
9573,2018,2019-05-12 14:00:00,0,4,0,2
9574,2018,2019-05-12 14:00:00,5,3,3,1
9575,2018,2019-05-12 14:00:00,1,3,0,0
9576,2018,2019-05-12 14:00:00,1,4,1,2
9577,2018,2018-08-18 19:00:00,2,3,1,1
9578,2018,2018-08-18 21:30:00,1,2,1,1
9579,2018,2018-08-19 19:00:00,0,1,0,0
9580,2018,2018-09-19 17:00:00,1,1,0,1
9581,2018,2018-10-31 18:30:00,2,1,1,0
9582,2018,2018-08-19 21:30:00,2,2,1,0
9583,2018,2018-08-19 21:30:00,1,0,1,0
9584,2018,2018-08-19 21:30:00,2,0,1,0
9585,2018,2018-08-19 21:30:00,0,1,0,0
9586,2018,2018-08-20 21:30:00,4,0,1,0
9587,2018,2018-08-25 19:00:00,2,0,1,0
9588,2018,2018-08-25 21:30:00,3,2,0,1
9589,2018,2018-08-26 19:00:00,1,0,0,0
9590,2018,2018-08-26 21:30:00,1,0,1,0
9591,2018,2018-08-26 21:30:00,2,2,1,0
9592,2018,2018-08-26 21:30:00,6,1,2,0
9593,2018,2018-08-26 21:30:00,0,0,0,0
9594,2018,2018-08-26 21:30:00,2,1,2,0
9595,2018,2018-08-26 21:30:00,2,2,2,0
9596,2018,2018-08-27 21:30:00,3,3,1,3
9597,2018,2018-08-31 21:30:00,2,1,1,0
9598,2018,2018-09-01 16:00:00,0,3,0,0
9599,2018,2018-09-01 18:30:00,1,2,1,1
9600,2018,2018-09-02 16:00:00,1,0,0,0
9601,2018,2018-09-02 18:30:00,1,0,0,0
9602,2018,2018-09-02 18:30:00,0,0,0,0
9603,2018,2018-09-02 18:30:00,0,1,0,1
9604,2018,2018-09-02 18:30:00,3,0,2,0
9605,2018,2018-09-02 18:30:00,5,3,4,1
9606,2018,2018-09-02 18:30:00,1,0,0,0
9607,2018,2018-09-16 18:30:00,1,1,1,0
9608,2018,2018-09-16 16:00:00,0,1,0,0
9609,2018,2018-09-15 18:30:00,0,5,0,1
9610,2018,2018-09-16 13:00:00,1,0,0,0
9611,2018,2018-09-15 13:00:00,0,1,0,0
9612,2018,2018-09-16 13:00:00,2,1,0,0
9613,2018,2018-09-15 16:00:00,1,0,0,0
9614,2018,2018-09-16 10:30:00,2,2,2,0
9615,2018,2018-09-17 18:30:00,2,0,0,0
9616,2018,2018-09-16 13:00:00,1,1,1,0
9617,2018,2018-09-23 13:00:00,2,0,1,0
9618,2018,2018-09-23 13:00:00,0,2,0,0
9619,2018,2018-09-22 16:00:00,3,0,2,0
9620,2018,2018-09-23 18:30:00,0,2,0,0
9621,2018,2018-09-23 13:00:00,4,1,2,0
9622,2018,2018-09-23 16:00:00,2,2,1,0
9623,2018,2018-09-22 13:00:00,2,0,1,0
9624,2018,2018-09-22 18:30:00,0,1,0,0
9625,2018,2018-09-21 18:30:00,3,1,1,1
9626,2018,2018-09-23 10:30:00,1,3,0,2
9627,2018,2018-09-26 19:00:00,0,0,0,0
9628,2018,2018-09-26 19:00:00,0,0,0,0
9629,2018,2018-09-27 19:00:00,1,1,0,1
9630,2018,2018-09-26 19:00:00,2,0,1,0
9631,2018,2018-09-25 19:00:00,2,1,1,0
9632,2018,2018-09-26 19:00:00,2,0,2,0
9633,2018,2018-09-26 19:00:00,3,0,1,0
9634,2018,2018-09-26 19:00:00,4,0,3,0
9635,2018,2018-09-27 17:00:00,0,2,0,0
9636,2018,2018-09-26 17:00:00,1,2,0,0
9637,2018,2018-09-29 13:00:00,3,1,1,0
9638,2018,2018-10-01 18:30:00,2,1,1,1
9639,2018,2018-09-30 18:30:00,1,4,0,1
9640,2018,2018-09-30 10:30:00,2,1,1,1
9641,2018,2018-09-30 13:00:00,0,1,0,0
9642,2018,2018-09-30 13:00:00,2,0,0,0
9643,2018,2018-09-30 13:00:00,1,2,1,2
9644,2018,2018-09-29 18:30:00,2,0,1,0
9645,2018,2018-09-30 16:00:00,1,0,1,0
9646,2018,2018-09-29 16:00:00,3,1,1,1
9647,2018,2018-10-07 13:00:00,0,1,0,0
9648,2018,2018-10-06 13:00:00,2,0,1,0
9649,2018,2018-10-06 18:30:00,0,2,0,1
9650,2018,2018-10-07 10:30:00,1,3,1,3
9651,2018,2018-10-07 13:00:00,1,0,1,0
9652,2018,2018-10-07 13:00:00,3,1,2,0
9653,2018,2018-10-07 16:00:00,2,0,1,0
9654,2018,2018-10-07 18:30:00,1,2,0,1
9655,2018,2018-10-05 18:30:00,3,2,1,0
9656,2018,2018-10-06 16:00:00,0,2,0,2
9657,2018,2018-10-21 13:00:00,2,2,0,1
9658,2018,2018-10-21 13:00:00,1,5,0,2
9659,2018,2018-10-21 16:00:00,1,1,0,0
9660,2018,2018-10-21 10:30:00,3,3,1,1
9661,2018,2018-10-20 16:00:00,1,1,1,0
9662,2018,2018-10-21 13:00:00,0,2,0,0
9663,2018,2018-10-20 13:00:00,0,2,0,1
9664,2018,2018-10-22 18:30:00,0,0,0,0
9665,2018,2018-10-20 18:30:00,0,3,0,1
9666,2018,2018-10-21 18:30:00,1,0,0,0
9667,2018,2018-10-27 13:00:00,3,0,0,0
9668,2018,2018-10-28 13:00:00,2,1,1,0
9669,2018,2018-10-27 16:00:00,1,2,1,0
9670,2018,2018-10-28 13:00:00,2,2,1,0
9671,2018,2018-10-29 18:30:00,0,3,0,2
9672,2018,2018-10-28 16:00:00,3,2,2,2
9673,2018,2018-10-28 10:30:00,2,2,1,1
9674,2018,2018-10-28 13:00:00,0,3,0,1
9675,2018,2018-10-27 18:30:00,1,1,1,1
9676,2018,2018-10-28 18:30:00,1,1,0,1
9677,2018,2018-11-04 17:00:00,1,2,1,0
9678,2018,2018-11-04 14:00:00,0,2,0,1
9679,2018,2018-11-03 17:00:00,1,1,1,0
9680,2018,2018-11-03 14:00:00,5,0,2,0
9681,2018,2018-11-03 19:30:00,3,1,2,1
9682,2018,2018-11-04 11:30:00,4,1,2,1
9683,2018,2018-11-02 19:30:00,5,1,2,0
9684,2018,2018-11-04 14:00:00,0,0,0,0
9685,2018,2018-11-04 14:00:00,1,4,0,2
9686,2018,2018-11-04 19:30:00,0,1,0,0
9687,2018,2018-11-11 11:30:00,4,1,1,0
9688,2018,2018-11-11 14:00:00,2,2,2,1
9689,2018,2018-11-11 14:00:00,2,1,1,0
9690,2018,2018-11-09 19:30:00,1,1,0,0
9691,2018,2018-11-10 19:30:00,1,2,1,0
9692,2018,2018-11-11 14:00:00,4,1,1,0
9693,2018,2018-11-11 17:00:00,1,1,1,1
9694,2018,2018-11-10 17:00:00,2,2,1,0
9695,2018,2018-11-10 14:00:00,1,2,1,2
9696,2018,2018-11-11 19:30:00,0,2,0,1
9697,2018,2018-11-25 14:00:00,0,0,0,0
9698,2018,2018-11-26 19:30:00,0,0,0,0
9699,2018,2018-11-25 14:00:00,3,2,1,2
9700,2018,2018-11-25 19:30:00,1,1,1,1
9701,2018,2018-11-24 19:30:00,3,0,1,0
9702,2018,2018-11-24 17:00:00,2,0,1,0
9703,2018,2018-11-25 17:00:00,1,1,0,0
9704,2018,2018-11-25 14:00:00,0,0,0,0
9705,2018,2018-11-25 11:30:00,2,1,2,1
9706,2018,2018-11-24 14:00:00,1,0,0,0
9707,2018,2018-12-03 19:30:00,1,2,0,1
9708,2018,2018-12-02 17:00:00,1,1,1,0
9709,2018,2018-12-01 17:00:00,0,3,0,1
9710,2018,2018-12-02 14:00:00,1,1,1,0
9711,2018,2018-12-02 11:30:00,2,1,0,0
9712,2018,2018-12-01 19:30:00,4,1,3,1
9713,2018,2018-12-02 14:00:00,0,0,0,0
9714,2018,2018-12-01 14:00:00,2,2,1,2
9715,2018,2018-12-02 14:00:00,2,1,2,1
9716,2018,2018-12-02 19:30:00,2,2,0,1
9717,2018,2018-12-07 19:30:00,1,0,0,0
9718,2018,2018-12-08 19:30:00,2,2,0,1
9719,2018,2018-12-09 19:30:00,0,0,0,0
9720,2018,2018-12-08 14:00:00,4,0,2,0
9721,2018,2018-12-09 14:00:00,1,1,0,0
9722,2018,2018-12-09 11:30:00,3,3,0,0
9723,2018,2018-12-09 14:00:00,1,3,1,1
9724,2018,2018-12-08 17:00:00,2,2,0,2
9725,2018,2018-12-09 14:00:00,2,1,1,1
9726,2018,2018-12-09 17:00:00,1,1,1,1
9727,2018,2018-12-15 19:30:00,0,1,0,0
9728,2018,2018-12-17 19:30:00,1,0,1,0
9729,2018,2018-12-18 19:30:00,0,0,0,0
9730,2018,2018-12-16 17:00:00,0,1,0,0
9731,2018,2018-12-16 14:00:00,3,1,1,1
9732,2018,2018-12-16 14:00:00,0,2,0,1
9733,2018,2018-12-15 17:00:00,1,0,0,0
9734,2018,2018-12-16 19:30:00,3,2,2,2
9735,2018,2018-12-16 14:00:00,2,0,0,0
9736,2018,2018-12-16 11:30:00,0,0,0,0
9737,2018,2018-12-22 11:30:00,3,1,2,0
9738,2018,2018-12-22 14:00:00,0,1,0,0
9739,2018,2018-12-22 14:00:00,1,0,1,0
9740,2018,2018-12-22 14:00:00,0,0,0,0
9741,2018,2018-12-22 14:00:00,1,1,0,0
9742,2018,2018-12-22 14:00:00,1,1,1,0
9743,2018,2018-12-22 17:00:00,1,1,0,1
9744,2018,2018-12-22 14:00:00,2,4,1,1
9745,2018,2018-12-22 14:00:00,3,1,1,0
9746,2018,2018-12-22 19:30:00,1,0,1,0
9747,2018,2018-12-26 14:00:00,2,2,1,1
9748,2018,2018-12-26 14:00:00,0,2,0,1
9749,2018,2018-12-26 14:00:00,1,0,1,0
9750,2018,2018-12-26 14:00:00,0,1,0,1
9751,2018,2018-12-26 11:30:00,0,0,0,0
9752,2018,2018-12-26 19:30:00,1,0,0,0
